inventory_id,set_num,quantity
43618,71026-10,1
43618,71026-11,1
43618,71026-12,1
43618,71026-13,1
43618,71026-14,1
43618,71026-15,1
43618,71026-16,1
43618,71026-2,1
43618,71026-3,1
43618,71026-4,1
43618,71026-5,1
43618,71026-6,1
43618,71026-7,1
43618,71026-8,1
43618,71026-9,1
43650,71026-0,60
43681,45002-1,2
43681,45005-1,2
43681,45018-1,2
43681,45024-1,2
43681,45025-1,2
43681,9840-1,2
43719,45300-1,1
43719,5004838-1,1
43720,2000715-1,1
43720,2045300-1,1
43720,45300-1,4
43720,5004838-1,4
43721,2000715-1,4
43721,2045300-1,1
43721,45300-1,12
43721,5004838-1,12
43840,60177-1,1
43840,60178-1,1
43862,30617-1,1
43864,30617-1,1
43974,75900-1,1
43974,75901-1,1
43974,75902-1,1
43974,75903-1,1
43974,75904-1,1
43974,SDMYSTERYGANG-1,1
44262,6317941-1,1
44262,6317942-1,1
44262,80104-1,1
44262,80105-1,1
44343,8310-1,1
44343,8311-1,1
44598,71014-0,60
46055,5005928-1,1
46055,BOTTLE-2,1
46066,40301731-1,1
46066,5001383-1,1
46066,5003568-1,1
46066,5004268-1,1
46071,5711938030377-1,1
46071,5711938030414-1,1
46148,9081-1,1
46148,9085-1,1
46714,75126-1,1
46714,75128-1,1
46714,75129-1,1
47910,3194-1,2
49630,71027-1,3
49630,71027-10,4
49630,71027-11,3
49630,71027-12,5
49630,71027-13,4
49630,71027-14,3
49630,71027-15,3
49630,71027-16,4
49630,71027-2,3
49630,71027-3,4
49630,71027-4,5
49630,71027-5,4
49630,71027-6,4
49630,71027-7,3
49630,71027-8,3
49630,71027-9,5
49677,71027-1,1
49677,71027-10,1
49677,71027-11,1
49677,71027-12,1
49677,71027-13,1
49677,71027-14,1
49677,71027-15,1
49677,71027-16,1
49677,71027-2,1
49677,71027-3,1
49677,71027-4,1
49677,71027-5,1
49677,71027-6,1
49677,71027-7,1
49677,71027-8,1
49677,71027-9,1
50665,70736-1,1
50665,70738-1,1
54703,5002887-1,1
54703,9780756656232-2,1
61767,41077-1,1
61767,41078-1,1
65362,45544-1,1
65362,45560-1,1
69971,2855125-1,1
69977,10060-1,1
69977,10145-1,1
69977,3458-1,1
69977,3462-1,1
70292,71361-1,1
70292,71361-10,1
70292,71361-2,1
70292,71361-3,1
70292,71361-4,1
70292,71361-5,1
70292,71361-6,1
70292,71361-7,1
70292,71361-8,1
70292,71361-9,1
70295,71361-1,2
70295,71361-10,2
70295,71361-2,2
70295,71361-3,2
70295,71361-4,2
70295,71361-5,2
70295,71361-6,2
70295,71361-7,2
70295,71361-8,2
70295,71361-9,2
70720,4274258-1,1
70720,4274259-1,1
70831,71361-0,20
72217,76140-1,1
72217,76141-1,1
72217,76146-1,1
72222,71028-0,60
72223,71028-1,1
72223,71028-10,1
72223,71028-11,1
72223,71028-12,1
72223,71028-13,1
72223,71028-14,1
72223,71028-15,1
72223,71028-16,1
72223,71028-2,1
72223,71028-3,1
72223,71028-4,1
72223,71028-5,1
72223,71028-6,1
72223,71028-7,1
72223,71028-8,1
72223,71028-9,1
72630,71001-1,1
72630,71001-10,1
72630,71001-11,1
72630,71001-12,1
72630,71001-13,1
72630,71001-14,1
72630,71001-15,1
72630,71001-16,1
72630,71001-2,1
72630,71001-3,1
72630,71001-4,1
72630,71001-5,1
72630,71001-6,1
72630,71001-7,1
72630,71001-8,1
72630,71001-9,1
73585,41608-1,1
73585,41609-1,1
73586,41451-1,1
73586,41452-1,1
74937,30541-1,1
74937,4895028526559-1,1
74956,30381-1,1
74956,4895028526559-1,1
76670,60207-1,1
76670,60213-1,1
76670,60219-1,1
76876,75973-1,1
76876,OWIK-2,1
77814,60247-1,1
77814,60250-1,1
77815,60224-1,1
77815,60225-1,1
77816,21140-1,1
77816,21145-1,1
77817,75890-1,1
77817,75891-1,1
77818,41900-1,1
77818,41902-1,1
77818,41905-1,1
77818,41908-1,1
77960,30327-1,1
77963,30364-1,1
77976,30571-1,1
79504,71386-1,1
79504,71386-10,1
79504,71386-2,1
79504,71386-3,1
79504,71386-4,1
79504,71386-5,1
79504,71386-6,1
79504,71386-7,1
79504,71386-8,1
79504,71386-9,1
80891,52348-1,4
80924,71386-0,20
81986,11926-1,1
82555,71013-0,60
82558,71025-0,30
82965,60250-1,1
82965,60251-1,1
83246,71029-1,1
83246,71029-10,1
83246,71029-11,1
83246,71029-12,1
83246,71029-2,1
83246,71029-3,1
83246,71029-4,1
83246,71029-5,1
83246,71029-6,1
83246,71029-7,1
83246,71029-8,1
83246,71029-9,1
83247,71029-0,36
84230,2000471-1,24
84230,45401-1,12
84231,2000470-1,24
84231,45400-1,12
85961,71029-0,6
86630,6349570-1,1
86630,6349571-1,1
86879,40357-1,1
86879,PE770441-1,1
87120,60247-1,1
87120,60249-1,1
87431,4186868-1,1
87431,4186870-1,1
87431,4186872-1,1
87431,4186874-1,1
87431,4186875-1,1
87445,10715-1,1
87445,60180-1,1
87445,60218-1,1
87522,70628-1,1
87522,70633-1,1
87522,70634-1,1
87522,70635-1,1
87522,853760-1,1
87523,41330-1,1
87523,41335-1,1
87523,853775-1,1
87524,60171-1,1
87524,60172-1,1
87524,60176-1,1
88083,40176-1,1
88083,40298-1,1
88083,5001621-1,1
88083,5002938-1,1
88083,5002947-1,1
89059,4895028526559-1,1
89085,60147-1,1
89085,60148-1,1
89085,60149-1,1
89085,60150-1,1
89085,60152-1,1
89210,30612-1,1
89348,76061-1,1
89348,76072-1,1
89348,76073-1,1
89350,70322-1,1
89353,70589-1,1
89355,70592-1,1
89444,2000715-1,2
89444,2045300-1,1
89444,45300-1,6
89444,5004838-1,6
89447,2000715-1,3
89447,2045300-1,1
89447,45300-1,8
89447,5004838-1,8
89482,45300-1,12
89487,2045100-1,1
89487,45100-1,10
89488,2045102-1,1
89488,45102-1,10
89491,2045210-1,1
89491,45210-1,1
89492,2045210-1,1
89492,45210-1,15
89693,43101-1,1
89693,43101-10,1
89693,43101-11,1
89693,43101-12,1
89693,43101-2,1
89693,43101-3,1
89693,43101-4,1
89693,43101-5,1
89693,43101-6,1
89693,43101-7,1
89693,43101-8,1
89693,43101-9,1
90085,5006959-1,1
90085,BOTTLE-1,1
90226,60284-1,1
90226,60286-1,1
90318,2045102-1,1
90318,45102-1,1
90540,2045101-1,1
90540,45101-1,1
90544,2045103-1,1
90544,45103-1,1
90548,45110-1,1
90549,2045100-1,1
90549,45100-1,1
91080,9580-1,1
91082,5003422-1,1
91082,9580-1,1
91083,9580-1,1
91083,9585-1,1
91084,9585-1,1
91098,30605-1,1
91102,30605-1,1
91106,5005107-1,1
91106,5005108-1,1
91106,5005110-1,1
91106,5005112-1,1
91106,5005144-1,1
91106,5005145-1,1
91106,5005146-1,1
91106,5005147-1,1
91106,5005148-1,1
91111,41554-1,4
91111,41555-1,4
91111,41556-1,4
91111,41557-1,3
91111,41558-1,3
91111,41559-1,3
91111,41560-1,3
91111,41561-1,3
91111,41562-1,3
91112,41563-1,4
91112,41564-1,4
91112,41565-1,4
91112,41566-1,3
91112,41567-1,3
91112,41568-1,3
91112,41569-1,3
91112,41570-1,3
91112,41571-1,3
91113,41500-1,4
91113,41501-1,4
91113,41502-1,4
91113,41503-1,3
91113,41504-1,3
91113,41505-1,3
91113,41506-1,3
91113,41507-1,3
91113,41508-1,3
91114,41509-1,4
91114,41510-1,4
91114,41511-1,4
91114,41512-1,3
91114,41513-1,3
91114,41514-1,3
91114,41515-1,3
91114,41516-1,3
91114,41517-1,3
91115,41518-1,4
91115,41519-1,4
91115,41520-1,4
91115,41521-1,3
91115,41522-1,3
91115,41523-1,3
91115,41524-1,3
91115,41525-1,3
91115,41526-1,3
91117,41527-1,4
91117,41528-1,4
91117,41529-1,4
91117,41530-1,3
91117,41531-1,3
91117,41532-1,3
91117,41533-1,3
91117,41534-1,3
91117,41535-1,3
91119,41536-1,4
91119,41537-1,4
91119,41538-1,4
91119,41539-1,3
91119,41540-1,3
91119,41541-1,3
91119,41542-1,3
91119,41543-1,3
91119,41544-1,3
91120,41545-1,4
91120,41546-1,4
91120,41547-1,4
91120,41548-1,3
91120,41549-1,3
91120,41550-1,3
91120,41551-1,3
91120,41552-1,3
91120,41553-1,3
91121,41572-1,4
91121,41573-1,4
91121,41574-1,4
91121,41575-1,3
91121,41576-1,3
91121,41577-1,3
91121,41578-1,3
91121,41579-1,3
91121,41580-1,3
91182,30604-1,1
91184,30606-1,1
92392,9580-1,1
93015,2586-1,1
93222,3302-1,1
93222,3303-1,1
93222,3305-1,2
93222,3306-1,1
93222,3320-1,2
93405,2181-1,1
93413,5005997-1,1
94190,2855123-1,1
94191,2855127-1,1
95648,30623-1,1
95686,30526-1,1
96449,1477-1,1
96449,1478-1,1
96449,1479-1,1
96449,1480-1,1
96449,1481-1,1
96767,6808-1,1
96767,6848-1,1
96902,71030-1,1
96902,71030-10,1
96902,71030-11,1
96902,71030-12,1
96902,71030-2,1
96902,71030-3,1
96902,71030-4,1
96902,71030-5,1
96902,71030-6,1
96902,71030-7,1
96902,71030-8,1
96902,71030-9,1
97043,71030-0,36
97109,41901-1,1
97109,41904-1,1
97109,41916-1,1
97109,41917-1,1
97110,41902-1,1
97110,41903-1,1
97110,41905-1,1
97110,41908-1,1
98269,10153-1,1
98269,2159-1,1
98269,4548-1,1
98503,71030-0,6
98685,43108-1,1
98685,43108-10,1
98685,43108-11,1
98685,43108-12,1
98685,43108-2,1
98685,43108-3,1
98685,43108-4,1
98685,43108-5,1
98685,43108-6,1
98685,43108-7,1
98685,43108-8,1
98685,43108-9,1
98815,10013-1,1
98815,10014-1,1
98815,10015-1,1
98815,10016-1,1
98815,10017-1,1
98815,4515-1,1
98815,4520-1,2
98815,5300-1,1
98815,KT205-1,1
98905,10013-1,1
98905,10014-1,1
98905,10015-1,1
98905,10016-1,1
98905,10017-1,1
98905,4515-1,1
98905,4520-1,2
98905,4548-1,1
98905,5300-1,1
98905,KT205-1,1
98908,10013-1,1
98908,10014-1,1
98908,4515-1,1
98908,4520-1,2
98908,4548-1,1
98908,5300-1,1
101217,2878-1,1
103094,4858-1,1
103094,4860-1,1
103155,4666-1,1
103155,4669-1,1
103156,1760-1,1
103156,6649-1,1
103156,6665-1,1
103357,11006-1,1
103357,11007-1,1
103357,11009-1,1
103357,11012-1,1
107149,71031-1,1
107149,71031-10,1
107149,71031-11,1
107149,71031-12,1
107149,71031-2,1
107149,71031-3,1
107149,71031-4,1
107149,71031-5,1
107149,71031-6,1
107149,71031-7,1
107149,71031-8,1
107149,71031-9,1
107540,71394-1,1
107540,71394-10,1
107540,71394-2,1
107540,71394-3,1
107540,71394-4,1
107540,71394-5,1
107540,71394-6,1
107540,71394-7,1
107540,71394-8,1
107540,71394-9,1
107541,71394-0,20
108253,76168-1,1
108253,76169-1,1
108253,76171-1,1
108812,45400-1,12
108813,45400-1,1
108813,45678-1,1
108813,45680-1,1
108814,45400-1,4
108814,45678-1,4
108991,71031-0,36
110758,71031-0,6
110868,10282-1,1
110868,FOOTSHOP-1,1
112213,71360-1,1
112213,71387-1,1
112214,71387-1,1
112214,71388-1,1
112214,71389-1,1
112214,71390-1,1
112214,71391-1,1
112215,71380-1,1
112215,71388-1,1
112215,71389-1,1
112482,71018-0,60
112484,71017-0,60
112485,71019-0,60
112486,71022-0,60
112905,71360-1,1
112905,71393-1,1
113607,43101-0,2
113607,43103-1,1
113607,43114-1,1
113608,43110-1,1
113608,43111-1,1
113610,43101-0,5
113610,43112-1,1
113612,43101-0,2
113612,43111-1,1
113612,43112-1,1
113613,43106-1,1
113613,43113-1,1
113614,43101-0,2
113614,43109-1,1
113614,43115-1,1
113615,43101-0,3
113616,40420-1,1
113616,40421-1,1
113616,75550-1,1
113616,854071-1,1
113617,30387-1,1
113617,75546-1,1
113617,75547-1,1
113618,40372-1,1
113618,60243-1,1
113618,60245-1,1
113619,10934-1,1
113619,2304-1,1
114344,43108-0,24
114345,43101-0,24
114473,5007068-1,1
114473,5007071-1,1
115094,41442-1,1
115094,41662-1,1
115094,41663-1,1
115094,41692-1,1
115095,60256-1,1
115095,60285-1,1
115097,75269-1,1
115097,75270-1,1
115097,75271-1,1
116725,71402-1,1
116725,71402-10,1
116725,71402-2,1
116725,71402-3,1
116725,71402-4,1
116725,71402-5,1
116725,71402-6,1
116725,71402-7,1
116725,71402-8,1
116725,71402-9,1
118098,41922-1,1
118098,41930-1,1
118098,41933-1,1
118098,41940-1,1
118098,43195-1,1
118098,5007117-1,1
118098,5007119-1,1
118098,853968-1,1
118098,853969-1,1
118696,60239-1,1
118696,60241-1,1
118696,60242-1,1
118699,31099-1,1
118699,31100-1,1
118699,31102-1,1
118961,71032-1,1
118961,71032-10,1
118961,71032-11,1
118961,71032-12,1
118961,71032-2,1
118961,71032-3,1
118961,71032-4,1
118961,71032-5,1
118961,71032-6,1
118961,71032-7,1
118961,71032-8,1
118961,71032-9,1
122079,71032-0,6
122081,71032-0,36
124439,30420-1,1
124439,5006880-1,1
126501,4098-1,1
126501,4100-1,1
126877,40301731-1,1
126877,5001383-1,1
126877,5003568-1,1
126877,5004268-1,1
128105,9781912564651-1,1
128105,9788325329020-1,1
128202,30408-1,1
128202,40236-1,1
128202,40379-1,1
128442,5000281-1,1
128473,5000193818-1,1
128478,5002946-1,1
128478,5005059-1,1
129908,71360-1,1
129908,71398-1,1
129908,71400-1,1
129909,71387-1,1
129909,71397-1,1
129909,71399-1,1
129909,71401-1,1
131400,30625-1,1
131401,30625-1,1
131402,30625-1,1
131403,30625-1,1
134109,71033-0,36
134111,71033-0,6
134117,71033-1,1
134117,71033-10,1
134117,71033-11,1
134117,71033-12,1
134117,71033-2,1
134117,71033-3,1
134117,71033-4,1
134117,71033-5,1
134117,71033-6,1
134117,71033-7,1
134117,71033-8,1
134117,71033-9,1
134720,6412186-1,1
134720,6418411-1,1
135710,5005996-1,1
135710,5006002-1,1
135710,5006003-1,1
135710,5006005-1,1
135821,4529-1,1
135821,4530-1,1
135821,4597-1,1
135825,5001162-1,1
135825,8028-1,1
135829,5002211-1,1
135829,9495-1,1
135830,5002210-1,1
135830,7879-1,1
135831,5002210-1,1
135831,9526-1,1
135847,9688-1,1
135850,5003420-1,1
135850,5003421-1,1
135850,5003426-1,1
135850,5003427-1,1
135880,60296-1,1
135880,60297-1,1
135880,60298-1,1
135961,4509-1,1
135961,9349-1,1
135961,9384-1,1
135961,9385-1,1
135961,9386-1,1
135986,45010-1,1
135986,4509-1,1
135986,9090-1,1
135987,42026-1,1
135987,42027-1,1
135988,9641-1,1
135988,9686-1,1
135989,9286-1,1
135989,9348-1,1
135989,9384-1,1
135989,9389-1,1
136043,45570-1,1
136044,45544-1,1
136045,9686-1,1
136045,9688-1,1
136047,9689-1,1
136048,9333-1,1
136048,9335-1,1
136048,9348-1,1
136048,9387-1,1
136049,9594-1,1
136049,9695-1,1
136049,9797-1,1
136050,9594-1,1
136051,9349-1,1
136051,9385-1,1
136053,5002204-1,1
136054,60032-1,1
136054,60033-1,1
136054,60034-1,1
136055,31023-1,1
136055,31024-1,1
136056,76019-1,1
136056,76020-1,1
136056,76021-1,1
136056,76022-1,1
136060,79115-1,1
136060,79116-1,1
136060,79117-1,1
136061,70149-1,1
136061,70150-1,1
136061,70155-1,1
136063,10514-1,1
136063,10526-1,1
136063,10539-1,1
136068,10544-1,1
136068,10545-1,1
136070,75049-1,1
136070,75050-1,1
136070,75052-1,1
136070,75054-1,1
136070,75055-1,1
136071,41032-1,1
136071,41033-1,1
136071,41036-1,1
136071,41038-1,1
136074,75038-1,1
136074,75039-1,1
136074,75040-1,1
136074,75041-1,1
136074,853412-1,1
136190,41103-1,1
136190,41104-1,1
136190,41105-1,1
136190,41107-1,1
136193,75900-1,1
136193,75902-1,1
136193,75904-1,1
136194,76036-1,1
136194,76037-1,1
136195,76034-1,1
136195,76035-1,1
136196,21119-1,1
136196,21120-1,1
136196,21121-1,1
136196,21122-1,1
136197,75107-1,1
136197,75108-1,1
136197,75109-1,1
136197,75110-1,1
136197,75111-1,1
136197,75112-1,1
136352,2000700-1,1
136352,2000701-1,1
136352,2000702-1,1
136352,2000703-1,1
136352,2000704-1,1
136352,2000705-1,1
136352,2000706-1,1
136352,45544-1,4
136352,45570-1,1
136352,9688-1,4
136352,9749-1,4
136356,75093-1,1
136356,75159-1,1
136357,9348-1,1
136357,9349-1,1
136358,45014-1,1
136358,45017-1,1
136359,45013-1,1
136359,45014-1,1
136359,45015-1,1
136359,45016-1,1
136359,45017-1,1
136360,45013-1,1
136360,45015-1,1
136360,45016-1,1
136363,9688-1,1
136363,9749-1,1
136366,70905-1,1
136366,70906-1,1
136373,41312-1,1
136373,41315-1,1
136373,41316-1,1
136374,60153-1,1
136374,60164-1,1
136374,60165-1,1
136375,70609-1,1
136375,70614-1,1
136376,70613-1,1
136376,70615-1,1
136378,70610-1,1
136378,70611-1,1
136484,60191-1,1
136484,60192-1,1
136484,60193-1,1
136484,60194-1,1
136484,60195-1,1
136485,10867-1,1
136485,10868-1,1
136485,10869-1,1
136485,10870-1,1
136486,41333-1,1
136486,41339-1,1
136486,41343-1,1
136486,41347-1,1
136487,70652-1,1
136487,70654-1,1
136487,70658-1,1
136488,76101-1,1
136488,76102-1,1
136488,76104-1,1
136488,76107-1,1
136488,76108-1,1
136489,75200-1,1
136489,75203-1,1
136489,75208-1,1
136489,75218-1,1
136489,75220-1,1
136490,40350-1,1
136490,42092-1,1
136490,5005757-1,1
136492,40350-1,1
136492,5005757-1,1
136492,70667-1,1
136494,40350-1,1
136494,5005757-1,1
136494,60208-1,1
136495,40350-1,1
136495,41366-1,1
136495,5005757-1,1
136510,5001386-1,1
136510,5005906-1,1
136510,853910-1,1
136510,853967-1,1
136513,40414-1,1
136513,71360-1,1
136605,41509-1,1
136605,41510-1,1
136605,41511-1,1
136605,41512-1,1
136605,41513-1,1
136605,41514-1,1
136605,41515-1,1
136605,41516-1,1
136605,41517-1,1
136813,41006-1,1
136813,41013-1,1
136813,850781-1,1
136905,9797-1,1
136906,9695-1,1
136906,9797-1,1
136907,9641-1,1
136909,9695-1,1
136909,9797-1,1
136910,5003420-1,1
136910,5003421-1,1
136911,5003426-1,1
136911,5003427-1,1
136912,45544-1,1
136912,45560-1,1
137005,70229-1,1
137005,70230-1,1
137005,70231-1,1
137005,70232-1,1
137006,70783-1,1
137006,70787-1,1
137007,70220-1,1
137007,70221-1,1
137008,60068-1,1
137008,60069-1,1
137009,70782-1,1
137009,70788-1,1
137010,70778-1,1
137010,70784-1,1
137011,41085-1,1
137011,41086-1,1
137011,41087-1,1
137011,41088-1,1
137011,41089-1,1
137012,70779-1,1
137012,70785-1,1
137013,70781-1,1
137013,70789-1,1
137014,70780-1,1
137014,70786-1,1
137809,40521734-1,1
137809,40561734-1,1
137810,40561733-1,1
137810,5005929-1,1
139136,76216-1,1
139136,76217-1,1
139759,60079-1,1
139759,60080-1,1
140033,60077-1,1
140033,60078-1,1
140034,60090-1,1
140034,60093-1,1
140035,41536-1,1
140035,41537-1,1
140035,41538-1,1
140035,41539-1,1
140035,41540-1,1
140035,41541-1,1
140035,41542-1,1
140035,41543-1,1
140035,41544-1,1
140036,41536-1,1
140036,41537-1,1
140036,41538-1,1
140037,41542-1,1
140037,41543-1,1
140037,41544-1,1
140191,30112-1,1
140206,41509-1,1
140206,41510-1,1
140206,41511-1,1
140208,41572-1,1
140208,41573-1,1
140208,41574-1,1
140209,41575-1,1
140209,41576-1,1
140209,41577-1,1
140211,41578-1,1
140211,41579-1,1
140211,41580-1,1
140213,41500-1,1
140213,41501-1,1
140213,41502-1,1
140213,41503-1,1
140213,41504-1,1
140213,41505-1,1
140213,41506-1,1
140213,41507-1,1
140213,41508-1,1
140214,41500-1,1
140214,41501-1,1
140214,41502-1,1
140215,41503-1,1
140215,41504-1,1
140215,41505-1,1
140216,41506-1,1
140216,41507-1,1
140216,41508-1,1
140217,41512-1,1
140217,41513-1,1
140217,41514-1,1
140219,41518-1,1
140219,41519-1,1
140219,41520-1,1
140219,41521-1,1
140219,41522-1,1
140219,41523-1,1
140219,41524-1,1
140219,41525-1,1
140219,41526-1,1
140220,41518-1,1
140220,41519-1,1
140220,41520-1,1
140222,41521-1,1
140222,41522-1,1
140222,41523-1,1
140223,41524-1,1
140223,41525-1,1
140223,41526-1,1
140224,41557-1,1
140224,41558-1,1
140224,41559-1,1
140225,41560-1,1
140225,41561-1,1
140225,41562-1,1
140226,41554-1,1
140226,41555-1,1
140226,41556-1,1
140228,41566-1,1
140228,41567-1,1
140228,41568-1,1
140229,41563-1,1
140229,41564-1,1
140229,41565-1,1
140230,41569-1,1
140230,41570-1,1
140230,41571-1,1
140243,41515-1,1
140243,41516-1,1
140243,41517-1,1
140244,76015-1,1
140244,76016-1,1
140244,76017-1,1
140244,76018-1,1
140245,44015-1,1
140245,44017-1,1
140245,44018-1,1
140245,44019-1,1
140246,44016-1,1
140246,44020-1,1
140246,44021-1,1
140248,41027-1,1
140248,41028-1,1
140248,41035-1,1
140248,41037-1,1
140249,75028-1,1
140249,75029-1,1
140249,75030-1,1
140249,75031-1,1
140249,75032-1,1
140249,75033-1,1
140250,31014-1,1
140250,31017-1,1
140250,31018-1,1
140250,31020-1,1
140250,31022-1,1
140251,70123-1,1
140251,70124-1,1
140251,70125-1,1
140251,70126-1,1
140251,70127-1,1
140252,70136-1,1
140252,70137-1,1
140252,70138-1,1
140252,70139-1,1
140693,71360-1,1
140693,71369-1,1
140693,71377-1,1
140693,71380-1,1
140693,71387-1,1
140693,71397-1,1
140693,71399-1,1
140693,71401-1,1
140987,71034-1,1
140987,71034-10,1
140987,71034-11,1
140987,71034-12,1
140987,71034-2,1
140987,71034-3,1
140987,71034-4,1
140987,71034-5,1
140987,71034-6,1
140987,71034-7,1
140987,71034-8,1
140987,71034-9,1
141119,71402-0,20
141449,31058-1,1
141449,31112-1,1
141449,31121-1,1
141752,42118-1,1
141752,42119-1,1
141752,42134-1,1
141752,42135-1,1
143287,71410-1,1
143287,71410-2,1
143287,71410-3,1
143287,71410-4,1
143287,71410-5,1
143287,71410-6,1
143287,71410-7,1
143287,71410-8,1
143288,71410-0,16
144050,2000461-1,8
144050,45822-1,2
144050,FLL2022-3,1
144050,FLL2022-5,8
144050,FLLDCLASSGUIDE-1,1
144077,2000461-1,8
144077,45818-1,2
144077,FLL2021-2,1
144077,FLL2021-6,8
144113,45821-1,6
144113,FLL2022-1,1
144113,FLL2022-6,24
144113,FLLECLASSGUIDE-1,1
144114,45817-1,6
144114,FLL2021-1,1
144114,FLL2021-13,1
144114,FLL2021-7,24
144114,FLL2021-8,1
144119,45816-1,2
144119,FLL2021-12,1
144119,FLL2021-3,1
144119,FLL2021-4,4
144119,FLL2021-5,24
144119,FLL2021-9,1
144141,45820-1,2
144141,FLL2022-10,4
144141,FLL2022-2,1
144141,FLL2022-4,24
144141,FLLCCLASSGUIDE-1,1
144269,2000470-1,24
144269,45678-1,12
144922,9338-1,8
144922,FLLJ-1,1
144930,5003422-1,1
144930,9580-1,1
144943,5003422-1,1
144943,9580-1,1
144943,9585-1,1
144944,10701-1,1
144944,8881-1,1
144944,8883-1,1
144944,9338-1,6
144944,9384-1,1
144944,9689-1,2
144944,FLLJ-1,1
146051,658-2,1
146051,659-2,1
146051,661-2,1
146051,662-2,1
146051,664-2,1
146051,665-1,1
146051,666-1,1
146051,667-1,1
146051,668-1,1
146323,7090-1,1
146323,7695-1,1
146323,7902-1,1
147065,71034-0,6
151765,70688-1,1
151765,70690-1,1
151765,71742-1,1
151767,41443-1,1
151767,41677-1,1
151767,41691-1,1
151767,41697-1,1
151768,75299-1,1
151768,75310-1,1
151768,75311-1,1
152377,71038-0,36
153184,71034-0,36
155590,71413-1,1
155590,71413-2,1
155590,71413-3,1
155590,71413-4,1
155590,71413-5,1
155590,71413-6,1
155590,71413-7,1
155590,71413-8,1
156280,71037-1,1
156280,71037-10,1
156280,71037-11,1
156280,71037-12,1
156280,71037-2,1
156280,71037-3,1
156280,71037-4,1
156280,71037-5,1
156280,71037-6,1
156280,71037-7,1
156280,71037-8,1
156280,71037-9,1
156312,71037-0,36
156769,40521735-1,1
156769,40561735-1,1
156839,5006609-1,1
156839,5006618-1,1
157688,30541-1,2
157745,30548-1,1
157747,30534-1,1
157750,30545-1,1
157961,71037-0,6
158574,30461-1,1
160264,30383-1,1
160264,4895028526559-1,1
161061,71413-0,16
162791,5801-1,1
162791,5807-1,1
162791,5808-1,1
162792,5801-1,1
162792,5804-1,1
162792,5805-1,1
162792,5812-1,1
163910,71413-0,4
164406,7702-1,1
164406,7703-1,1
164795,5000672-1,1
164795,5002887-2,1
164795,9780756656232-2,1
165664,4895028526559-1,1
165842,8645-1,1
165842,8650-1,1
165846,8148-1,1
165846,8149-1,1
165846,8150-1,1
165848,5578-1,2
165848,626-1,1
166058,5519-1,1
166058,6162-1,1
166059,2242-2,1
166059,4783-1,1
166060,8900-1,1
166060,8902-1,1
166060,8905-1,1
166061,7890-1,1
166061,7902-1,1
166061,7903-1,1
166065,7700-1,1
166065,7701-1,1
166065,7702-1,1
166066,7706-1,1
166066,8103-1,1
166068,7704-1,1
166068,8103-1,1
166069,8901-1,1
166069,8903-1,1
166069,8904-1,1
166070,7891-1,1
166070,7893-1,1
166071,8727-1,1
166071,8733-1,1
166073,7248-1,1
166073,7900-1,1
166074,4780-1,1
166074,5493-1,1
166076,8293-1,1
166076,8294-1,1
166077,4781-1,1
166077,6114-1,1
166077,626-1,1
166078,7237-2,1
166078,7899-1,1
166079,7238-1,1
166079,7902-1,1
166080,6239-1,1
166080,6240-1,1
166082,4972-1,1
166082,5538-1,1
166092,5574-1,3
166093,6207-1,1
166093,7256-1,1
166094,7235-1,1
166094,7236-1,1
166094,7245-1,1
166096,7238-1,1
166096,7241-1,1
166097,8727-1,1
166097,8732-1,1
166098,7238-1,1
166098,7239-1,1
166098,7241-1,1
166099,7235-1,1
166099,7245-1,1
166102,7236-1,1
166102,7890-1,1
166102,7903-1,1
166103,8985-1,1
166103,8986-1,1
166106,8987-1,1
166106,8988-1,1
166107,8984-1,1
166107,8989-1,1
166109,2304-1,1
166109,2598-1,1
166110,8728-1,1
166110,8731-1,1
166118,6194-1,1
166118,626-1,1
166123,5538-1,1
166123,5644-1,1
166126,60293-1,1
166126,60299-1,1
166128,4962-3,1
166128,5506-1,1
166130,6166-1,1
166130,6743-1,1
166133,3770-1,1
166133,3773-1,1
166136,8690-1,1
166136,8696-1,1
166138,8689-1,1
166138,8695-1,1
166139,8688-1,1
166139,8694-1,1
166141,4962-1,1
166141,5518-1,1
166144,5519-1,1
166144,7890-1,1
166146,7991-1,1
166146,7992-1,1
166146,7994-1,1
166149,4891-1,1
166149,7246-1,1
166152,4972-1,1
166152,5575-1,1
166154,7235-1,1
166154,7236-1,1
166188,7242-1,1
166188,7246-1,1
166189,7890-1,1
166189,7891-1,1
166189,7893-1,1
166190,626-1,1
166190,628-3,1
166202,2734-2,1
166202,2735-2,1
166203,2198-1,1
166203,2304-1,1
166207,8930-1,1
166207,8931-1,1
166207,8935-1,1
166208,4893-1,1
166208,4939-1,1
166209,4974-1,1
166209,5419-1,1
166214,4891-1,1
166214,5515-1,1
166215,7238-1,1
166215,7891-1,1
166216,5514-1,2
166493,4687-1,1
166493,4972-1,1
166555,10000549412-1,1
166555,1000577871-1,1
166555,5051888167885-1,1
166765,7700-1,1
166765,7701-1,1
166766,4962-1,1
166766,4969-1,1
166766,4971-1,1
166767,6207-1,1
166767,7250-1,1
166768,8722-1,1
166768,8724-1,1
166768,8725-1,1
166769,4961-1,1
166769,4971-1,1
166771,628-3,1
166771,7240-1,1
166772,4659-1,1
166772,4662-1,1
166826,5007891-1,1
