rel_type,child_part_num,parent_part_num
P,970c27pr0535,970c27
P,970c27pr0695,970c27
P,970c27pr0317,970c27
P,970c27pr0638,970c27
P,970c27pr0637,970c27
P,970c27pr1128,970c27
P,970c27pr0631,970c27
P,970c27pr0497,970c27
P,970c27pr1020,970c27
P,970c27pr0735,970c27
P,970c27pr0719,970c27
P,970c27pr1211,970c27
P,970c27pr1021,970c27
P,970c27pr0475,970c27
P,970c27pr0499,970c27
P,970c27pr0573,970c27
P,970c27pr0643,970c27
P,970c27pr1281,970c27
P,970c27pr0644,970c27
P,970c27pr0679,970c27
P,970c27pr2125,970c27
P,970c27pr2259,970c27
P,970c27pr0207,970c27
P,970c27pr0382,970c27
P,970c27pr1320,970c27
P,970c27pr2255,970c27
P,970c27pr0292,970c27
P,970c27pr0784,970c27
P,970c27pr0435,970c27
P,970c27pr2032,970c27
P,970c27pr0568,970c27
P,970c27pr0448,970c27
P,970c27pr1856,970c27
P,970c27pr0509,970c27
P,970c27pr9767,970c27
P,970c27pr0001,970c27
P,970c27pr9815,970c27
P,970c27pr1845,970c27
P,970c27pr1247,970c27
P,970c27pr0523,970c27
P,970c27pr0955,970c27
P,970c27pr2347,970c27
P,970c27pr9991,970c27
P,970c27pr0061,970c27
P,970c27pr1229,970c27
P,970c27pr9941,970c27
P,970c27pr1337,970c27
P,970c27pr0183,970c27
P,970c27pr0272,970c27
P,970c27pr1037,970c27
P,970c27pr0116,970c27
P,970c27pr0182,970c27
P,970c27pr1928,970c27
P,970c27pr9986,970c27
P,970c27pr1781,970c27
P,970c27pr1917,970c27
P,970c27pr1417,970c27
P,970c27pr1530,970c27
P,970c27pr1139,970c27
P,970c27pr1881,970c27
P,970c27pr9981,970c27
P,970c27pr0403,970c27
P,970c27pr1025,970c27
P,970c27pr0271,970c27
P,970c27pr0954,970c27
P,970c27pr1662,970c27
P,970c27pr0057,970c27
P,970c27pr1957,970c27
P,970c27pr1166,970c27
P,970c27pr0381,970c27
P,970c27pr0759,970c27
P,970c27pr0139,970c27
P,970c27pr0526,970c27
P,970c27pr0789,970c27
P,970c27pr9810,970c27
P,970c27pr1324,970c27
P,970c27pr1559,970c27
P,970c27pr1266,970c27
P,970c27pr1805,970c27
P,970c27pr1206,970c27
P,970c27pr9946,970c27
P,970c27pr1619,970c27
P,970c27pr1736,970c27
P,970c27pr1875,970c27
P,970c27pr0985,970c27
P,970c27pr0850,970c27
P,970c27pr1723,970c27
P,970c27pr1054,970c27
P,970c27pr2270,970c27
P,970c27pr0929,970c27
P,970c27pr0748,970c27
P,970c27pr0332,970c27
P,970c27pr9840,970c27
P,970c27pr1225,970c27
P,970c27pr0190,970c27
P,970c27pr0880,970c27
P,970c27pr1889,970c27
P,970c27pr9980,970c27
P,970c27pr0964,970c27
P,970c27pr0120,970c27
P,970c27pr1255,970c27
P,970c27pr1702,970c27
P,970c27pr0356,970c27
P,970c27pr2090,970c27
P,970c27pr1333,970c27
P,970c27pr1742,970c27
P,970c27pr0377,970c27
P,970c27pr2177,970c27
P,970c27pr9763,970c27
P,970c27pr9746,970c27
P,970c27pr2302,970c27
P,970c27pr2335,970c27
P,970c27pr9809,970c27
P,970c27pr2199,970c27
P,970c27pr2193,970c27
P,970c27pr2225,970c27
P,970c27pr2387,970c27
P,970c27pr2384,970c27
P,970c27pr2352,970c27
P,970c27pr0230,970c27
P,970c27pr0052,970c27
P,970c27pr0794,970c27
P,970c27pr0981,970c27
P,970c27pr0485,970c27
P,970c27pr9753,970c27
P,970c27pr0160,970c27
P,970c27pr1208,970c27
P,970c14pr0591,970c14
P,970c14pr0524,970c14
P,970c72pr0950,970c72
P,970l19r47pr9919,970l19r47
P,970c26pr0680,970c26
P,970c19pr9957,970c19
P,970c03pr0025,970c03
P,970c03pat22pr2166,970c03pat22
P,970c03pat27pr1879,970c03pat27
P,970c27pat03pr0921,970c27pat03
P,970c22pat03pr2056,970c22pat03
P,970c28pat03pr0004,970c28pat03
P,970c22pat03pr0001,970c22pat03
P,970c22pr1678,970c22
P,970c22pr0322,970c22
P,970c22pr0193,970c22
P,970c21pr1895,970c21
P,970c21pr0125,970c21
P,970c75pr9808,970c75
P,970c75pr2365,970c75
P,970c75pr1279,970c75
P,970c75pr1278,970c75
P,970c34pr0460,970c34
P,970c32pr9783,970c32
P,970c32pr0658,970c32
P,970c42pr1778,970c42
P,970c42pr0691,970c42
P,970c14pr9939,970c14
P,970c14pr1791,970c14
P,970c14pr1483,970c14
P,970c31pr1722,970c31
P,970c31pr1465,970c31
P,970c31pr1157,970c31
P,970c31pr0654,970c31
P,970c46pr9773,970c46
P,970c11pr1228,970c11
P,970c11pr1124,970c11
P,970c11pr1121,970c11
P,970c10pr9823,970c10
P,970c10pr2375,970c10
P,970c10pr1521,970c10
P,970c10pr0457,970c10
P,970c10pr0063,970c10
P,970c36pr1890,970c36
P,970c38pr0977,970c38
P,970c09pr2004,970c09
P,970c04pr0461,970c04
P,970c41pr0942,970c41
P,970c35pr1479,970c35
P,970c07pr2284,970c07
P,970c07pr2126,970c07
P,970c07pr2039,970c07
P,970c07pr1306,970c07
P,970c07pr0848,970c07
P,970c07pr0578,970c07
P,970c07pr0334,970c07
P,970c12pr2551,970c12
P,970c12pr2031,970c12
P,970c12pr1782,970c12
P,970c12pr1750,970c12
P,970c12pr1251,970c12
P,970c12pr1158,970c12
P,970c12pr0909,970c12
P,970c12pr0856,970c12
P,970c12pr0722,970c12
P,970c12pr0538,970c12
P,970c05pr9762,970c05
P,970c05pr1455,970c05
P,970c05pr1441,970c05
P,970c05pr1263,970c05
P,970c05pr0618,970c05
P,970c05pr0364,970c05
P,970c05pr0240,970c05
P,970c28pr9994,970c28
P,970c03pr9996,970c03
P,970c28pr9886,970c28
P,970c28pr9826,970c28
P,970c28pr1519,970c28
P,970c28pr1493,970c28
P,970c28pr0619,970c28
P,970c03pr9937,970c03
P,970c03pr9922,970c03
P,970c03pr9909,970c03
P,970c03pr9907,970c03
P,970c03pr9906,970c03
P,970c03pr9893,970c03
P,970c03pr9887,970c03
P,970c03pr9824,970c03
P,970c03pr9818,970c03
P,970c03pr9798,970c03
P,970c03pr9779,970c03
P,970c03pr9774,970c03
P,970c03pr9772,970c03
P,970c03pr2356,970c03
P,970c03pr2354,970c03
P,970c03pr2309,970c03
P,970c03pr2147,970c03
P,970c03pr2051,970c03
P,970c03pr1908,970c03
P,970c03pr1800,970c03
P,970c03pr1691,970c03
P,970c03pr1686,970c03
P,970c03pr1644,970c03
P,970c03pr1529,970c03
P,970c03pr1347,970c03
P,970c03pr1248,970c03
P,970c03pr1223,970c03
P,970c03pr1119,970c03
P,970c03pr1103,970c03
P,970c03pr1093,970c03
P,970c03pr1052,970c03
P,970c03pr0983,970c03
P,970c03pr0947,970c03
P,970c03pr0862,970c03
P,970c03pr0859,970c03
P,970c03pr0770,970c03
P,970c03pr0762,970c03
P,970c03pr0740,970c03
P,970c03pr0739,970c03
P,970c03pr0726,970c03
P,970c03pr0628,970c03
P,970c03pr0611,970c03
P,970c03pr0606,970c03
P,970c03pr0604,970c03
P,970c03pr0603,970c03
P,970c03pr0583,970c03
P,970c03pr0489,970c03
P,970c03pr0424,970c03
P,970c03pr0402,970c03
P,970c03pr0360,970c03
P,970c03pr0346,970c03
P,970c03pr0313,970c03
P,970c03pr0259,970c03
P,970c03pr0238,970c03
P,970c03pr0216,970c03
P,970c03pr0196,970c03
P,970c03pr0150,970c03
P,970c03pr0131,970c03
P,970c03pr0053,970c03
P,970c03pr0046,970c03
P,970c03pr0039,970c03
P,970c03pr0036,970c03
P,970c03pr0029,970c03
P,970c03pr0015,970c03
P,970c27pr2143,970c27
P,970c27pr1463,970c27
P,970c27pr9956,970c27
P,970c27pr1898,970c27
P,970c27pr0610,970c27
P,970c27pr1038,970c27
P,970c27pr0211,970c27
P,970c27pr0162,970c27
P,970c27pr2271,970c27
P,970c27pr9831,970c27
P,970c27pr1689,970c27
P,970c03pr9997,970c03
P,970c03pr2146,970c03
P,970c14pr1392,970c14
P,970c20pr0685,970c20
P,970c26pr0510,970c26
P,970c19pr9940,970c19
P,970c19pr9759,970c19
P,970c16pr0033,970c16
P,970c28pat22pr2222,970c28pat22
P,970c03pat27pr1892,970c03pat27
P,970c27pat03pr1033,970c27pat03
P,970c22pat03pr2198,970c22pat03
P,59231pr0005,59231
P,3626cpr9661,3626c
P,970c22pr9950,970c22
P,970c22pr9813,970c22
P,970c22pr9794,970c22
P,970c22pr9784,970c22
P,970c22pr2203,970c22
P,970c22pr1869,970c22
P,970c22pr1676,970c22
P,970c22pr1604,970c22
P,970c22pr1370,970c22
P,970c22pr0664,970c22
P,970c22pr0220,970c22
P,970c21pr9919,970c21
P,970c21pr9918,970c21
P,970c21pr2256,970c21
P,970c21pr1866,970c21
P,970c21pr1380,970c21
P,970c21pr1379,970c21
P,970c21pr0693,970c21
P,970c21pr0201,970c21
P,970c75pr9987,970c75
P,970c75pr9804,970c75
P,28621pr9978,28621
P,970c75pr2136,970c75
P,970c75pr2120,970c75
P,970c75pr1395,970c75
P,970c75pr0855,970c75
P,970c34pr1969,970c34
P,970c20pr9769,970c20
P,970c20pr2381,970c20
P,970c20pr1449,970c20
P,970c20pr0709,970c20
P,970c23pr2010,970c23
P,970c37pr9806,970c37
P,970c14pr2130,970c14
P,970c14pr0705,970c14
P,970c31pr9976,970c31
P,970c31pr9817,970c31
P,970c31pr1608,970c31
P,970c46pr2200,970c46
P,970c11pr2245,970c11
P,970c11pr1609,970c11
P,970c11pr1504,970c11
P,970c11pr1105,970c11
P,970c11pr0215,970c11
P,970c10pr2351,970c10
P,970c10pr1252,970c10
P,970c10pr0368,970c10
P,970c36pr0291,970c36
P,970c29pr0289,970c29
P,970c38pr9927,970c38
P,970c38pr0282,970c38
P,970c09pr1965,970c09
P,970c04pr0358,970c04
P,970c41pr0728,970c41
P,970c35pr1408,970c35
P,970c35pr1205,970c35
P,970c35pr0157,970c35
P,970c07pr2150,970c07
P,970c07pr1735,970c07
P,970c07pr1137,970c07
P,970c07pr0694,970c07
P,970c07pr0616,970c07
P,970c12pr2212,970c12
P,970c12pr1730,970c12
P,970c12pr1101,970c12
P,970c12pr0505,970c12
P,970c12pr0354,970c12
P,970c12pr0343,970c12
P,970c12pr0003,970c12
P,970c05pr9797,970c05
P,970c05pr1518,970c05
P,970c05pr1344,970c05
P,970c05pr0406,970c05
P,970c05pr0262,970c05
P,970c05pr0126,970c05
P,970c28pr9969,970c28
P,970c28pr8998,970c28
P,970c28pr2391,970c28
P,970c28pr1872,970c28
P,970c28pr1704,970c28
P,970c28pr1474,970c28
P,970c28pr1421,970c28
P,970c28pr1188,970c28
P,970c28pr0763,970c28
P,970c28pr0636,970c28
P,970c28pr0597,970c28
P,970c28pr0395,970c28
P,970c28pr0192,970c28
P,970c28pr0156,970c28
P,970c28pr0056,970c28
P,970c03pr9988,970c03
P,970c03pr9966,970c03
P,970c03pr9952,970c03
P,970c03pr9931,970c03
P,970c03pr9915,970c03
P,970c03pr9914,970c03
P,970c03pr9891,970c03
P,970c03pr9816,970c03
P,970c03pr9807,970c03
P,970c03pr9775,970c03
P,970c03pr2388,970c03
P,970c03pr2273,970c03
P,970c03pr2238,970c03
P,970c03pr2197,970c03
P,970c03pr2134,970c03
P,970c03pr2119,970c03
P,970c03pr2047,970c03
P,970c03pr2037,970c03
P,970c03pr2009,970c03
P,970c03pr2005,970c03
P,970c03pr1916,970c03
P,970c03pr1900,970c03
P,970c03pr1786,970c03
P,970c03pr1768,970c03
P,970c03pr1690,970c03
P,970c03pr1603,970c03
P,970c03pr1592,970c03
P,970c03pr1534,970c03
P,970c03pr1528,970c03
P,970c03pr1527,970c03
P,970c03pr1505,970c03
P,970c03pr1429,970c03
P,970c03pr1338,970c03
P,970c03pr1334,970c03
P,970c03pr1285,970c03
P,970c03pr1240,970c03
P,970c27pr1677,970c27
P,970c27pr0790,970c27
P,970c72pr0010,970c72
P,970c14pr0673,970c14
P,970c14pr0565,970c14
P,970l27r65pr0659,970l27r65
P,970c26pr0366,970c26
P,970c19pr9821,970c19
P,970c22pr0464,970c22
P,970c06pr0464,970c06
P,970c05pat22pr2377,970c05pat22
R,95344,79736
P,970c27pat01pr1428,970c27pat01
P,970c28pat01pr9999,970c28pat01
P,970c22pat27pr1039,970c22pat27
P,970c03pat27pr0001,970c03pat27
P,970c27pat03pr1214,970c27pat03
P,970c27pat03pr1590,970c27pat03
P,970c22pr9923,970c22
P,970c22pr2196,970c22
P,970c22pr1515,970c22
P,970c22pr1193,970c22
P,970c22pr0761,970c22
P,970c22pr0348,970c22
P,970c22pr0273,970c22
P,970c22pr0203,970c22
P,970c22pr0124,970c22
P,970c21pr2223,970c21
P,970c21pr0993,970c21
P,970c05pat10pr0001,970c05pat10
P,970c75pr9964,970c75
P,970c75pr9926,970c75
P,970c75pr9747,970c75
P,970c75pr1931,970c75
P,970c75pr1560,970c75
P,970c34pr9905,970c34
P,970c34pr2237,970c34
P,970c20pr0943,970c20
P,970c20pr0682,970c20
P,970c20pr0458,970c20
P,970c23pr1195,970c23
P,970c33pr2133,970c33
P,970c42pr2002,970c42
P,970c14pr1235,970c14
P,970c14pr0342,970c14
P,970c14pr0263,970c14
P,970c14pr0060,970c14
P,970c31pr1532,970c31
P,970c46pr1579,970c46
P,970c11pr2152,970c11
P,970c11pr2096,970c11
P,970c11pr1565,970c11
P,970c11pr1085,970c11
P,970c11pr0208,970c11
P,970c10pr2140,970c10
P,970c10pr1785,970c10
P,970c10pr1210,970c10
P,970c10pr1180,970c10
P,970c10pr0829,970c10
P,970c10pr0743,970c10
P,970c10pr0344,970c10
P,970c06pr9791,970c06
P,970c29pr1348,970c29
P,970c38pr9895,970c38
P,970c38pr0058,970c38
P,970c09pr1843,970c09
P,970c09pr1389,970c09
P,970c09pr0923,970c09
P,970c09pr0758,970c09
P,970c43pr1488,970c43
P,970c41pr0656,970c41
P,970c35pr1289,970c35
P,970c07pr1909,970c07
P,970c07pr0627,970c07
P,970c07pr0575,970c07
P,970c07pr0550,970c07
P,970c07pr0357,970c07
P,970c12pr1829,970c12
P,970c12pr1058,970c12
P,970c12pr0345,970c12
P,970c05pr6630,970c05
P,970c05pr2378,970c05
P,970c05pr1226,970c05
P,970c05pr1169,970c05
P,970c05pr0615,970c05
P,970c05pr0401,970c05
P,970c05pr0032,970c05
P,970c28pr9934,970c28
P,970c28pr2287,970c28
P,970c28pr1318,970c28
P,970c28pr1189,970c28
P,970c28pr0980,970c28
P,970c28pr0407,970c28
P,970c03pr9958,970c03
P,970c03pr9948,970c03
P,970c03pr9944,970c03
P,970c03pr9910,970c03
P,970c03pr9901,970c03
P,970c03pr9880,970c03
P,970c03pr9801,970c03
P,970c03pr9790,970c03
P,970c03pr9786,970c03
P,970c03pr9771,970c03
P,970c03pr2268,970c03
P,970c03pr2169,970c03
P,970c03pr2149,970c03
P,970c03pr2103,970c03
P,970c03pr2007,970c03
P,970c03pr1880,970c03
P,970c03pr1817,970c03
P,970c03pr1779,970c03
P,970c03pr1749,970c03
P,970c03pr1741,970c03
P,970c03pr1610,970c03
P,970c03pr1600,970c03
P,970c03pr1564,970c03
P,970c03pr1557,970c03
P,970c03pr1542,970c03
P,970c03pr1526,970c03
P,970c03pr1511,970c03
P,970c03pr1467,970c03
P,970c03pr1447,970c03
P,970c03pr1386,970c03
P,970c03pr1332,970c03
P,970c03pr1178,970c03
P,970c03pr1117,970c03
P,970c03pr1102,970c03
P,970c03pr1051,970c03
P,970c03pr0960,970c03
P,970c03pr0941,970c03
P,970c03pr0902,970c03
P,970c03pr0889,970c03
P,970c03pr0879,970c03
P,970c03pr0877,970c03
P,970c03pr0844,970c03
P,970c03pr0827,970c03
P,970c03pr0782,970c03
P,970c03pr0772,970c03
P,970c03pr0749,970c03
P,970c03pr0737,970c03
P,970c03pr0724,970c03
P,970c03pr0718,970c03
P,970c03pr0681,970c03
P,970c03pr0653,970c03
P,970c03pr0649,970c03
P,970c03pr0548,970c03
P,970c03pr0518,970c03
P,970c03pr0433,970c03
P,970c03pr0422,970c03
P,970c03pr0399,970c03
P,970c03pr0323,970c03
P,970c03pr0276,970c03
P,970c03pr0212,970c03
P,970c03pr0210,970c03
P,970c03pr0191,970c03
P,970c03pr0175,970c03
P,970c03pr0065,970c03
P,970c03pr0038,970c03
P,970c27pr1705,970c27
P,970c27pr0412,970c27
P,970c27pr2015,970c27
P,970c27pr0963,970c27
P,970c27pr0557,970c27
P,970c27pr0992,970c27
P,970c27pr2036,970c27
P,970c27pr1629,970c27
P,970c27pr1707,970c27
P,970c05pr9998,970c05
P,970c11pr0376,970c11
P,970c03pr2159,970c03
P,970l27r65pr0800,970l27r65
P,970c26pr0247,970c26
P,970c19pr2373,970c19
P,970c34pr0464,970c34
P,970c04pr0464,970c04
P,970c01pat03pr1258,970c01pat03
P,970c22pat27pr1874,970c22pat27
P,970c27pat03pr1439,970c27pat03
P,970c05pat03pr1241,970c05pat03
P,970c28pat03pr1824,970c28pat03
P,3626cpr9660,3626c
P,970c22pr9916,970c22
P,970c22pr1955,970c22
P,970c22pr1772,970c22
P,970c22pr1524,970c22
P,970c22pr1249,970c22
P,970c22pr0270,970c22
P,970c22pr0024,970c22
P,970c21pr9968,970c21
P,970c21pr9924,970c21
P,970c75pr9954,970c75
P,970c75pr2364,970c75
P,970c75pr1844,970c75
P,970c75pr1553,970c75
P,970c75pr1203,970c75
P,970c75pr0634,970c75
P,970c34pr9959,970c34
P,970c20pr0559,970c20
P,970c20pr0055,970c20
P,970c23pr1331,970c23
P,970c42pr0688,970c42
P,970c14pr0149,970c14
P,970c31pr9962,970c31
P,970c31pr1402,970c31
P,970c11pr9999,970c11
P,970c11pr1745,970c11
P,970c11pr1273,970c11
P,970c11pr1227,970c11
P,970c11pr1073,970c11
P,970c11pr0989,970c11
P,970c11pr0765,970c11
P,970c11pr0200,970c11
P,970c10pr1858,970c10
P,970c10pr0843,970c10
P,970c10pr0188,970c10
P,970c10pr0177,970c10
P,970c36pr1048,970c36
P,970c44pr0528,970c44
P,970c06pr0652,970c06
P,970c29pr9819,970c29
P,970c38pr9888,970c38
P,970c09pr9995,970c09
P,970c09pr1623,970c09
P,970c43pr0711,970c43
P,970c41pr9935,970c41
P,970c41pr0533,970c41
P,970c35pr9925,970c35
P,970c35pr2247,970c35
P,970c35pr1588,970c35
P,970c35pr0871,970c35
P,970c07pr9971,970c07
P,970c07pr1734,970c07
P,970c07pr1587,970c07
P,970c07pr1498,970c07
P,970c07pr0455,970c07
P,970c07pr0251,970c07
P,970c12pr9985,970c12
P,970c12pr1651,970c12
P,970c12pr1585,970c12
P,970c12pr1217,970c12
P,970c12pr0931,970c12
P,970c12pr0236,970c12
P,970c22pr2145,970c22
P,970c05pr2076,970c05
P,970c05pr1996,970c05
P,970c05pr1790,970c05
P,970c05pr0998,970c05
P,970c05pr0930,970c05
P,970c05pr0816,970c05
P,970c05pr0031,970c05
P,970c05pr0030,970c05
P,970c28pr9912,970c28
P,970c28pr1967,970c28
P,970c28pr0774,970c28
P,970c28pr0362,970c28
P,970c28pr0274,970c28
P,970c03pr9936,970c03
P,970c03pr9911,970c03
P,970c03pr9904,970c03
P,970c03pr9845,970c03
P,970c03pr9838,970c03
P,970c03pr9832,970c03
P,970c03pr9796,970c03
P,970c03pr9789,970c03
P,970c03pr9751,970c03
P,970c03pr9744,970c03
P,970c03pr2395,970c03
P,970c03pr2292,970c03
P,970c03pr2158,970c03
P,970c03pr2102,970c03
P,970c03pr1966,970c03
P,970c03pr1914,970c03
P,970c03pr1873,970c03
P,970c03pr1728,970c03
P,970c03pr1622,970c03
P,970c03pr1548,970c03
P,970c03pr1545,970c03
P,970c03pr1539,970c03
P,970c03pr1525,970c03
P,970c03pr1510,970c03
P,970c03pr1500,970c03
P,970c03pr1425,970c03
P,970c03pr1419,970c03
P,970c03pr1336,970c03
P,970c03pr1283,970c03
P,970c03pr1138,970c03
P,970c03pr1112,970c03
P,970c03pr1091,970c03
P,970c03pr1006,970c03
P,970c03pr1000,970c03
P,970c03pr0959,970c03
P,970c03pr0957,970c03
P,970c03pr0928,970c03
P,970c03pr0912,970c03
P,970c03pr0908,970c03
P,970c03pr0861,970c03
P,970c03pr0853,970c03
P,970c03pr0842,970c03
P,970c03pr0820,970c03
P,970c03pr0775,970c03
P,970c03pr0738,970c03
P,970c03pr0715,970c03
P,970c03pr0697,970c03
P,970c05pr0540,970c05
P,970c03pr0536,970c03
P,970c03pr0506,970c03
P,970c03pr0426,970c03
P,970c03pr0418,970c03
P,970c03pr0379,970c03
P,970c03pr0284,970c03
P,970c03pr0235,970c03
P,970c03pr0231,970c03
P,970c03pr0223,970c03
P,970c03pr0037,970c03
P,970c03pr0021,970c03
P,970c03pr0017,970c03
P,970c03pr0016,970c03
P,970c03pr0014,970c03
P,970c03pr0013,970c03
P,970c03pr0012,970c03
P,970c03pr0010,970c03
P,970c03pr0008,970c03
P,970c03pr0007,970c03
P,970c03pr0018,970c03
P,970c27pr1502,970c27
P,37364c27pr2228,37364c27
P,970c27pr0051,970c27
P,970c27pr2210,970c27
P,970c27pr1776,970c27
P,970c27pr1612,970c27
P,970c27pr0173,970c27
P,970c27pr9828,970c27
P,970c27pr1847,970c27
P,970c27pr2085,970c27
P,970c27pr0911,970c27
P,970c27pr2266,970c27
P,970c27pr0279,970c27
P,970c27pr1780,970c27
P,970c27pr0275,970c27
P,970c27pr0905,970c27
P,970c27pr0917,970c27
P,970c27pr1156,970c27
P,970c27pr1701,970c27
P,970c27pr9953,970c27
P,970c27pr0133,970c27
P,970c27pr2192,970c27
P,970c27pr0927,970c27
P,970c27pr2265,970c27
P,970c27pr0187,970c27
P,970c27pr1710,970c27
P,970c27pr0320,970c27
P,970c27pr0319,970c27
P,970c27pr1458,970c27
P,970c27pr0650,970c27
P,970c27pr0181,970c27
P,970c27pr1317,970c27
P,970c27pr1682,970c27
P,970c27pr1034,970c27
P,970c30pr0956,970c30
P,970c30pr0976,970c30
P,970c30pr1047,970c30
P,970c30pr1068,970c30
P,970c30pr1373,970c30
P,970c30pr1648,970c30
P,970c30pr1683,970c30
P,970c30pr1812,970c30
P,970c30pr1915,970c30
P,970c30pr1956,970c30
P,970c30pr2366,970c30
P,970c30pr9841,970c30
P,970c30pr9942,970c30
P,970c30pr9997,970c30
P,970c30pr0849,970c30
P,970c03pr9964,970c03
P,970c28pr1434,970c28
R,31117,31127c01
R,31117,31127c02
R,31117,31127c03
R,31117,31127c04
R,31117,31127c05
R,31117,31127c06
R,31118,31127c01
R,31118,31127c02
R,31118,31127c03
R,31118,31127c04
R,31118,31127c05
R,31118,31127c06
R,31119,31127c01
R,31119,31127c02
R,31119,31127c03
R,31119,31127c04
R,31119,31127c05
R,31119,31127c06
P,970c18pr9802,970c18
P,970c18pr0267,970c18
P,970c18pr0268,970c18
P,970c18pr0269,970c18
P,970c18pr0301,970c18
P,970c18pr1011,970c18
P,970c18pr1487,970c18
P,970c18pr1607,970c18
P,970c18pr2141,970c18
P,970c18pr2213,970c18
P,970c18pr0366,970c18
P,970c18pr0169,970c18
P,970c08pr0022,970c08
P,970c08pr0001,970c08
P,970c17pr0001,970c17
P,970c26pr9999,970c26
P,970c05pr1382,970c05
P,970c01pr1679,970c01
P,970c03pr9737,970c03
P,970c28pr9738,970c28
P,970c22pr9739,970c22
P,970c01pr0373,970c01
P,970c01pr1766,970c01
P,970c28pr1633,970c28
P,970c12pr1697,970c12
P,970c10pr1357,970c10
P,970c03pr0586,970c03
P,970c75pr9742,970c75
P,970c19pr1234,970c19
P,970c07pr1028,970c07
P,970c22pr9447,970c22
P,970c03pr9999,970c03
P,970c20pr0432,970c20
P,970c14pr0288,970c14
P,970c38pr2252,970c38
P,970c01pr0315,970c01
P,970c28pr0168,970c28
P,970c01pr0165,970c01
P,970c39pr9830,970c39
P,970c39pr9825,970c39
P,970c39pr9778,970c39
P,970c39pr9805,970c39
P,970c12pr0097,970c12
P,970c35pr2350,970c35
P,970c20pr0554,970c20
P,970c40pr1433,970c40
P,970c49pr0023,970c49
P,970c55pr0001,970c55
A,970c62pr0001,970c55pr0001
P,970c62pr0001,970c62
P,970c61pr2127,970c61
P,970c66pr0006,970c66
P,970c67pr0002,970c67
P,970c68pr0002,970c68
P,970c12pr0059,970c12
R,35189,68577
P,970c75pr9994,970c75
P,970c14pr1359,970c14
P,50747pr0016,50747
P,50747pr0017,50747
P,970c35pr0001,970c35
P,970c26pr0002,970c26
P,970c03pr0003,970c03
P,970c26pr0004,970c26
P,970c01pr0005,970c01
P,970c65pr0006,970c65
P,970c26pr0113,970c26
P,970c01pr0163,970c01
P,970c02pr0250,970c02
P,970c38pr0423,970c38
P,970c22pr0478,970c22
P,970c35pr0480,970c35
P,970c03pr0500,970c03
P,970c03pr0596,970c03
P,970c35pr0677,970c35
P,970c14pr0696,970c14
P,970c14pr0743,970c14
P,970c01pr0760,970c01
P,970c24pr0835,970c24
P,970c36pr0836,970c36
P,970c14pr0858,970c14
P,970c03pr0914,970c03
P,970c14pr0939,970c14
P,970c14pr1127,970c14
P,970c31pr1224,970c31
P,970c31pr1391,970c31
P,970c44pr1538,970c44
P,970c02pr1541,970c02
P,970c75pr1626,970c75
P,970c34pr1715,970c34
P,970c03pr2138,970c03
P,970c14pr2211,970c14
P,970c22pr9999,970c22
P,970c02pr0119,970c02
P,970c01pr0147,970c01
P,970c11pr0246,970c11
P,970c01pr0248,970c01
P,970c23pr0496,970c23
P,970c11pr0576,970c11
P,970c19pr0729,970c19
P,970c11pr1013,970c11
P,970c11pr1122,970c11
P,970c12pr1163,970c12
P,970c19pr1361,970c19
P,87079pr9944,87079
P,970c05pr0214,970c05
P,970c05pr0287,970c05
P,970c19pr0375,970c19
P,970c26pr0189,970c26
P,970c19pr2353,970c19
P,970c31pr1481,970c31
P,970c28pat41pr1708,970c28pat41
P,970c06pat01pr9959,970c06pat01
P,970c28pat27pr1123,970c28pat27
P,970c27pat03pr1756,970c27pat03
P,970c28pat03pr1403,970c28pat03
P,970c22pr9894,970c22
P,970c22pr1865,970c22
P,970c22pr1207,970c22
P,970c22pr0979,970c22
P,970c22pr0665,970c22
P,970c22pr0019,970c22
P,970c75pr9949,970c75
P,970c75pr9928,970c75
P,970c75pr2184,970c75
P,970c75pr1838,970c75
P,970c34pr9752,970c34
P,970c34pr0605,970c34
P,970c20pr0846,970c20
P,970c20pr0741,970c20
P,970c20pr0556,970c20
P,970c20pr0543,970c20
P,970c20pr0352,970c20
P,970c23pr9978,970c23
P,970c23pr9766,970c23
P,970c23pr9736,970c23
P,970c37pr9757,970c37
P,970c14pr9974,970c14
P,970c14pr0042,970c14
P,970c31pr9921,970c31
P,970c31pr1192,970c31
P,970c31pr1049,970c31
P,970c31pr0978,970c31
P,970c11pr9765,970c11
P,970c11pr1764,970c11
P,970c11pr0932,970c11
P,970c11pr0062,970c11
P,970c10pr1754,970c10
P,970c10pr0804,970c10
P,970c10pr0153,970c10
P,970c36pr0171,970c36
P,970c29pr1706,970c29
P,970c38pr9758,970c38
P,970c38pr0731,970c38
P,970c09pr9966,970c09
P,970c09pr1171,970c09
P,970c04pr9811,970c04
P,970c04pr0049,970c04
P,970c41pr9898,970c41
P,970c41pr2131,970c41
P,970c41pr1310,970c41
P,970c35pr9833,970c35
P,970c35pr1367,970c35
P,970c07pr9780,970c07
P,970c07pr1649,970c07
P,970c07pr1323,970c07
P,970c07pr0304,970c07
P,970c07pr0132,970c07
